,title,link,description,pubDate,realDate
62,Wedbush Predicts Double-Digit Surge in Tech Stocks as AI Boom Drives Spen...,https://www.econotimes.com/Wedbush-Predicts-Double-Digit-Surge-in-Tech-Stocks-as-AI-Boom-Drives-Spending-1689025,"(NASDAQ: AAPL), AMD (NASDAQ: AMD), and others. “In a nutshell, we believe the stage is set for tech stocks to move 10% or more higher into year-end and another 20% in 2025 as this tech bull... ",2024-09,2024-09-30
63,"미국 뉴욕증시, 물가 둔화에도 고점 부담 혼조 마감…S&amp;P 0.13%↓·나스닥...",http://www.topstarnews.net/news/articleView.html?idxno=15549709,"서학개미들이 많이 투자한 상위 10 종목 시황은 ◆ 테슬라(TSLA) 260.46달러(341,724원, 2.45%↑) ◆ 엔비디아(NVDA) 121.35달러(159,211원, 2.17%↓) ◆ 애플(AAPL) 227.73달러(298,782원, 0.09... ",2024-09,2024-09-28
64,9월 27일 미국 뉴욕증시 장초반 상승 출발…S&amp;P 0.20%↑·나스닥종합 0.1...,http://www.topstarnews.net/news/articleView.html?idxno=15549636,"서학개미들이 많이 투자한 상위 10 종목 시황은 ◆ 테슬라(TSLA) 258.59달러(338,546원, 1.72%↑) ◆ 엔비디아(NVDA) 122.93달러(160,940원, 0.89%↓) ◆ 애플(AAPL) 228.84달러(299,597원, 0.58... ",2024-09,2024-09-27
65,[오전 주요 국제금융뉴스] (23일),https://news.einfomax.co.kr/news/articleView.html?idxno=4329410,이날 M7 종목 가운데 마이크로소프트(NAS:MSFT)·알파벳A(NAS:GOOGL)·아마존닷컴(NAS:AMZN)·메타 플랫폼스(NAS:META)는 오르고 엔비디아(NAS:NVDA)·애플(NAS:AAPL)·테슬라(NAS:TSLA)는 하락했다. 크레이머는 &quot;미국 채권 금리... ,2024-10,2024-10-23
66,성장성 부재에 '애플'도 예외 없다...10% 급락 가능성 경고,https://n.news.naver.com/mnews/article/243/0000066994?sid=101,애플(AAPL 나스닥)의 10월 25일 주가는(장마감 기준) 231.41달러다. 키방크는 &quot;최근 설문조사 결과 아이폰SE에 대한 사용자들의 관심이 생각보다 컸다&quot;며 &quot;아이폰SE를 선택하는 고객들이 늘어남에 따라 아이폰16 매출이... ,2024-10,2024-10-28
67,딜링룸 24시…챙겨봐야 할 국제경제뉴스,https://news.einfomax.co.kr/news/articleView.html?idxno=4329513,23일(현지시간) 연합인포맥스(화면번호 7219)에 따르면 이날 뉴욕 증시에서 애플(NASDAQ:AAPL) 주가는 오후 1시 52분 현재 228.88달러로 전장보다 2.96% 떨어졌다. 애플 주가를 끌어내린 것은 대만 애널리스트의... ,2024-10,2024-10-24
68,"&quot;애플·아마존, 실적 발표 전에 매도가 나을 수도&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4329731,라틴아메리카 최대 투자은행(IB)인 이타우(Itau) BBA가 애플(NAS:AAPL)과 아마존(NAS:AMZN)에 대한 단기 매도 의견을 냈다. 24일(현지시간) CNBC에 따르면 이타우 BBA는 &quot;아마존과 애플은 다음 주 실적 발표 전까지 숏(매도)... ,2024-10,2024-10-25
69,퀄컴·ARM 갈등 고조…“라이선스 계약 취소” (영상),https://n.news.naver.com/mnews/article/018/0005866998?sid=101,"애플(AAPL, 230.76, -2.2%) 세계 최대 IT 기업 애플 주가가 2% 넘게 하락했다. 애플이 아이폰 16 주문을 1000만대가량 감축했다는 분석 보고서가 등장한 여파다. 외신 보도에 따르면 애플 전문 분석가로 잘 알려진... ",2024-10,2024-10-24
70,[오전 주요 국제금융뉴스] (25일),https://news.einfomax.co.kr/news/articleView.html?idxno=4329756,"https://news.einfomax.co.kr/news/articleView.html?idxno=4329701 ▲&quot;애플·아마존, 실적 발표 전에 매도가 나을 수도&quot; -라틴아메리카 최대 투자은행(IB)인 이타우(Itau) BBA가 애플(NAS:AAPL)과 아마존(NAS:AMZN)에 대한 단기 매도... ",2024-10,2024-10-25
71,[미국주식] 10월 마법공식 상위 30선,https://www.itooza.com/common/iview.php?no=2024102213410334557,"애플(AAPL), 조에티스(ZTS) ■ 마법공식 투자법 조엘 그린블라트가 추천한 마법공식 투자 루틴 ① 마법공식 상위 30개 동일비중 매수 ② 1년에 1번 리밸런싱 (포트폴리오 교체) ③ 최소 3년간 전략 지속 마법공식은... ",2024-10,2024-10-23
72,"크레이머 &quot;트레이더들, 美 채권금리 오르자 빅테크주로 회귀&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4329396,이날 M7 종목 가운데 마이크로소프트(NAS:MSFT)·알파벳A(NAS:GOOGL)·아마존닷컴(NAS:AMZN)·메타 플랫폼스(NAS:META)는 오르고 엔비디아(NAS:NVDA)·애플(NAS:AAPL)·테슬라(NAS:TSLA)는 하락했다. 크레이머는 &quot;미국 채권 금리... ,2024-10,2024-10-23
73,"뉴욕증시 프리뷰, 미 주가지수 선물 기업실적·PCE 앞두고 일제 하락......",https://www.newspim.com/news/view/20241031001272,이른바 '매그니피센트 세븐'의 다른 대형주들도 하락세다. ▲엔비디아(NVDA) ▲알파벳 구글(GOOGL) ▲아마존(AMZN.O) ▲애플(AAPL) 모두 시간 외 거래에서 1% 내외 하락하고 있다.,2024-10,2024-10-31
74,"뉴욕증시 프리뷰, 미 주가지수 선물 빅테크 실적 기다리며 일제 상승......",https://www.newspim.com/news/view/20241028001190,"이번 주 실적 발표를 앞두고 이날 개장 전 ▲알파벳 구글(종목명:GOOG)은 2% 넘게 상승했으며, ▲메타 플랫폼스(META)는 1.3%, ▲마이크로소프트(MSFT)는 0.8%, ▲애플(AAPL)은 0.5%, ▲아마존(AMZN)은 1.05% 각각 상승하고 있다.... ",2024-10,2024-10-28
75,[오전 주요 국제금융뉴스] (29일),https://news.einfomax.co.kr/news/articleView.html?idxno=4334225,"https://news.einfomax.co.kr/news/articleView.html?idxno=4334159 ▲글로벌 베팅시장, 연말 시총 1위 전망에 애플 56% - 글로벌 베팅시장에서 연말 뉴욕증시 시가총액 1위 예상 종목으로 애플(NAS:AAPL)이 지목됐다. 29일... ",2024-11,2024-11-29
76,"글로벌 베팅시장, 연말 시총 1위 전망에 애플 56%",https://news.einfomax.co.kr/news/articleView.html?idxno=4334171,"글로벌 베팅시장에서 연말 뉴욕증시 시가총액 1위 예상 종목으로 애플(NAS:AAPL)이 지목됐다. 29일 가상화폐 기반 세계 최대 베팅사이트 폴리마켓에 따르면, 올해 말에 뉴욕증시에서 시가총액이 가장 클 것으로... ",2024-11,2024-11-29
77,"차트로 본 매그니피센트7, 흔들린 왕좌 지킬 수 있을까",https://news.einfomax.co.kr/news/articleView.html?idxno=4333949,"매그니피센트7은 알파벳(NAS:GOOGL)과 아마존(NAS:AMZN), 애플(NAS:AAPL), 메타플랫폼스(NAS:META), 마이크로소프트(NAS:MSFT), 엔비디아(NAS:NVDA), 테슬라(NAS:TSLA)를 일컫는다. 라운드힐 매그니피센트 차트[출처: 연합인포맥스]... ",2024-11,2024-11-28
78,[GAM]배당 크게 올린 종목들 3Q 억만장자 돈줄 움직였다 - ①,https://www.newspim.com/news/view/20241122000660,"살아있는 전설로 통하는 워렌 버핏이 애플(AAPL)을 대량 팔아치우고 지난 10년간 큰 폭으로 배당을 인상한 도미노 피자(DPZ)를 신규 매입했고, 스탠 모스가 이끄는 폴렌 캐피탈 매니지먼트는 전세계적인 인덱스 운용사... ",2024-11,2024-11-22
79,[GAM]버핏이 3분기 애플 팔고 가장 많이 매입한 종목은 - ①,https://www.newspim.com/news/view/20241121000677,애플(AAPL)을 대량 추가 매도하면서 사들였다는 점에서 월가의 관심을 끈다. 미국 증권거래위원회(SEC)의 13F 보고서에 따르면 버크셔는 2024년 3분기 도미노 피자 주식을 127만7256주 신규 매입했다. 투자 금액은 약... ,2024-11,2024-11-21
80,"뉴욕증시 프리뷰, 미 주가지수 선물 PCE 발표 앞두고 혼조...델·HP·엔비...",https://www.newspim.com/news/view/20241127000996,델과 HP의 실망스러운 가이던스는 기술주 전반에 부정적인 영향을 주며 ▲엔비디아(NVDA) ▲마이크로소프트(MSFT) ▲애플(AAPL)의 주가는 0.3~1% 하락하고 있다. HR 소프트웨어 기업 ▲워크데이(WDAY)는 기대 이상의 3분기... ,2024-11,2024-11-27
81,[오전 주요 국제금융뉴스] (25일),https://news.einfomax.co.kr/news/articleView.html?idxno=4333499,실제로 미국 증권거래위원회(SEC)에 버크셔가 제출한 '13F' 보고서에 따르면 지난 9월 말 기준 보유 목록을 보면 그간 버핏이 '보물'이라고 불렀던 애플(NAS:AAPL) 주식은 3개월 만에 보유량이 25% 감소해 4분기 연속... ,2024-11,2024-11-25
82,[오전 주요 국제금융뉴스] (28일),https://news.einfomax.co.kr/news/articleView.html?idxno=4334079,"매그니피센트7은 알파벳(NAS:GOOGL)과 아마존(NAS:AMZN), 애플(NAS:AAPL), 메타플랫폼스(NAS:META), 마이크로소프트(NAS:MSFT), 엔비디아(NAS:NVDA), 테슬라(NAS:TSLA)를 일컫는다. 5일간의 기록 중 가장 큰 폭을 상승세를... ",2024-11,2024-11-28
83,월가 큰손 러브콜···투자 없이도 돈 잘 버는 상장사는 [매일 돈이 보...,https://n.news.naver.com/mnews/article/009/0005401734?sid=101,애플(AAPL)은 분기마다 33조원을 손에 쥔다 주가는 FCF에 따라 움직이는 경향이 강하다. 회사는 FCF로 성장을 위한 인수합병(M&amp;A)이나 주주들을 위한 배당을 하기 때문. 다만 국내주식에선 이런 월가의 공식이 잘 통하지... ,2024-11,2024-11-24
84,"버핏, 22년 만에 첫 '채권 투자'…&quot;美 증시에 대한 경고&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4333466,실제로 미국 증권거래위원회(SEC)에 버크셔가 제출한 '13F' 보고서에 따르면 지난 9월 말 기준 보유 목록을 보면 그간 버핏이 '보물'이라고 불렀던 애플(NAS:AAPL) 주식은 3개월 만에 보유량이 25% 감소해 4분기 연속... ,2024-11,2024-11-25
85,"2024년 AI와 비트코인, 시장 주도…채권 시장은 부진",https://www.tokenpost.kr/article-212732,"애플(AAPL)도 32.8% 상승하며 3조8600억 달러의 시가총액을 기록했다. 앱러빈(APP)은 741% 상승하며 올해 최고의 수익률을 기록한 종목 중 하나로 주목받았다. 반면, 중소형주 중심의 러셀 2000 지수는 10.7% 상승에... ",2024-12,2024-12-30
86,"美 월가 분석가들, 2025년 다우에서 부진할 종목 예측",https://news.einfomax.co.kr/news/articleView.html?idxno=4337837,"목록에는 애플(NAS:AAPL) 같은 대형 기술주도 포함됐다. 분석가들은 애플 주가가 내년에 3.3% 하락할 것으로 예상했다. 2024년 애플 주가가 34% 상승한 점을 고려하면, 추가 상승 여력이 제한적이라는 평가다. 다만... ",2024-12,2024-12-27
87,"애플, 사상 최고가 경신…JP모건이 본 2025년 전망은",https://news.einfomax.co.kr/news/articleView.html?idxno=4337774,미국 대형 기술주 애플(NAS:AAPL)이 올해 강한 상승세를 보이며 사상 최고가를 기록 중인 가운데 JP모건은 이 같은 흐름이 2025년에도 이어질 것으로 전망했다. 26일(현지시간) CNBC에 따르면 애플 주가는 올해 약 35... ,2024-12,2024-12-27
88,"[美특징주]애플, 화웨이 가격인하에 1% 하락",https://n.news.naver.com/mnews/article/018/0005915962?sid=101,애플(AAPL)이 경쟁사 화웨이의 가격 인하 소식에 1% 넘는 하락으로 출발하고 있다. 30일(현지시간) 오전 9시31분 애플 주가는 전 거래일 대비 1.22% 밀린 252.46달러에서 거래되고 있다. 이날 인베스팅닷컴에 따르면 중국... ,2024-12,2024-12-31
89,"애플 주가, 5주간 2% 이상 상승…&quot;1월 5% 급락할 가능성&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4338021,애플(NAS:AAPL) 주가가 최근 5주간 2% 이상 오르며 이례적으로 강한 행보를 보인 가운데 1월 급락 가능성이 제기됐다. 29일(현지시간) BTIG의 조나단 크린스키 수석 기술 전략가는 &quot;애플 주가가 5주 연속 2% 이상... ,2024-12,2024-12-30
90,"애플, 월가서 '업그레이드' 크리스마스 선물…주가 사상 최고",https://news.einfomax.co.kr/news/articleView.html?idxno=4337747,애플의 주가는 크리스마스 연휴 전부터 사상 최고 수준을 나타내고 있다. 관련 종목: 애플(NAS:AAPL) hrlim@yna.co.kr 본 기사는 인포맥스 금융정보 단말기에서 2시간 더 빠른 02시 50분에 서비스된 기사입니다.,2024-12,2024-12-27
91,"반도체 업계, AI 투자 둔화 시 '악순환' 가능성 경고",https://news.einfomax.co.kr/news/articleView.html?idxno=4337810,"웨드부시 증권은 애플(NAS:AAPL)의 AI 소프트웨어 '애플 인텔리전스'가 차세대 아이폰에 도입되면서 매출 상승에 기여할 것이라며, 애플의 목표 주가를 325달러로 상향 조정했다. sskang@yna.co.kr 본 기사는 인포맥스... ",2024-12,2024-12-27
92,"[美 주간탑] 팔란티어 테크, 연초 대비 360.5%↑.. 신고가 20선",https://www.itooza.com/common/iview.php?no=2024123010263372995,"지난주 미국증시에서 52주 신고가를 기록한 종목은 팔란티어 테크(PLTR), 테바 파머슈티컬 인더스트리스 ADR(TEVA), 클래비오(KVYO), 태피스트리(TPR), 애플(AAPL) 등 12종목(시가총액 100억 달러 이상)으로 집계됐다.... ",2024-12,2024-12-30
93,"뉴욕증시 프리뷰, 국채 금리 상승에 주가지수 선물 일제 하락...테슬라·...",https://www.newspim.com/news/view/20241226000878,반면 ▲엔비디아(NVDA) ▲애플(AAPL)은 개장 전 주가가 하락하고 있다. 로봇 개발 업체인 ▲팔라다인AI(PDYN)는 개장 전 주가가 20% 가까이 급등하고 있다. 팔라다인의 주가는 지난 23일에는 37% 폭등한 바 있다.,2024-12,2024-12-26
94,CNBC &quot;내년 엔비디아·퀄컴·마이크론 상승 가능성 높아&quot;,https://n.news.naver.com/mnews/article/015/0005074556?sid=101,애플(AAPL)도 내년에 하락할 수 있을 것으로 꼽혔다. 올해 아이폰의 판매 둔화에도 주가가 상승세를 보인 애플은 분석가들이 추정한 선도 이익을 기반으로 산출된 12개월 목표 주가를 2.2% 넘어섰다. 즉 하락 잠재력이 더... ,2024-12,2024-12-25
95,Chinese Startup DeepSeek Disrupts Global AI Landscape,https://www.econotimes.com/Chinese-Startup-DeepSeek-Disrupts-Global-AI-Landscape-1700324,"DeepSeek’s AI Assistant, powered by DeepSeek-V3, has surpassed OpenAI’s ChatGPT to become the top-rated free app on Apple’s (NASDAQ:AAPL) U.S. App Store. Its innovative models, including... ",2025-01,2025-01-29
96,Apple Forecasts Sales Growth Amid AI Expansion and iPhone Recovery,https://www.econotimes.com/Apple-Forecasts-Sales-Growth-Amid-AI-Expansion-and-iPhone-Recovery-1700686,"Apple (NASDAQ:AAPL) anticipates solid sales growth as it integrates AI features across its product lineup, helping offset a slight decline in iPhone sales. Despite missing Wall Street’s iPhone... ",2025-01,2025-01-31
97,[김현철의 美증시] 애플 실적·트럼프 관세 따른 변동성 확대,http://www.00news.co.kr/news/articleView.html?idxno=91815,"애플(AAPL)의 실적 발표는 시장의 기대치를 상회했지만, 아이폰 판매와 중국 매출은 부진했다. 애플의 주가는 시간 외 거래에서 약 1% 하락했다. 애플의 총 매출은 1,243억 달러로 월스트리트의 목표치인 1,241억 2천만... ",2025-01,2025-01-31
98,Global Tech Stocks Tumble Amid DeepSeek AI Disruption,https://www.econotimes.com/Global-Tech-Stocks-Tumble-Amid-DeepSeek-AI-Disruption-1700318,"competitor ChatGPT in Apple (NASDAQ:AAPL)’s app store downloads. The Nasdaq dropped 3.1%, with Nvidia’s shares plunging nearly 17%, marking the largest one-day market-cap loss for a Wall... ",2025-01,2025-01-29
99,Stock Market Dips as Fed’s Hawkish Pause Dampens Sentiment; Big Tech Ea...,https://www.econotimes.com/Stock-Market-Dips-as-Feds-Hawkish-Pause-Dampens-Sentiment-Big-Tech-Earnings-Await-1700551,"Investors are now focused on earnings from major tech players, including Microsoft (MSFT), Meta (META), and Tesla (TSLA), which report after Wednesday’s close, followed by Apple (AAPL) on... ",2025-01,2025-01-30
100,DeepSeek AI Overtakes ChatGPT as Top App in U.S. App Store,https://www.econotimes.com/DeepSeek-AI-Overtakes-ChatGPT-as-Top-App-in-US-App-Store-1700235,"Chinese startup DeepSeek’s AI Assistant has surpassed ChatGPT to become the top-rated free app on Apple’s (NASDAQ:AAPL) U.S. App Store. Powered by the DeepSeek-V3 model, touted as one of the... ",2025-01,2025-01-29
101,"Stock Market Gains as Tech Rebounds, Fed Decision Looms",https://www.econotimes.com/Stock-Market-Gains-as-Tech-Rebounds-Fed-Decision-Looms-1700427,"The rally comes as big tech giants, including Microsoft (NASDAQ:MSFT), Meta (NASDAQ:META), Apple (NASDAQ:AAPL), and Tesla (NASDAQ:TSLA), prepare to report earnings this week. On the earnings... ",2025-01,2025-01-29
102,"애플, 회계연도 1Q 실적 4% 증가…아이폰·中 매출은 부진(상보)",https://news.einfomax.co.kr/news/articleView.html?idxno=4341475,"1Q 순이익 전년 대비 7.1% 증가…매출·주당 순이익 예상 상회 애플 주가, 시간외서 소폭 하락 미국 시가총액 1위 기업 애플(NAS:AAPL)의 회계연도 1분기 실적이 시장 예상을 웃돌았다. 다만, 주력 상품인 아이폰... ",2025-01,2025-01-31
103,Asian Markets Mixed Amid Thin Trading; Fed Signals Rate Pause,https://www.econotimes.com/Asian-Markets-Mixed-Amid-Thin-Trading-Fed-Signals-Rate-Pause-1700585,"Meta (NASDAQ: META) provided a weaker-than-expected first-quarter revenue forecast, while Apple (NASDAQ: AAPL) reports earnings later Thursday. The results had little impact on concerns about... ",2025-01,2025-01-30
104,"Chinese AI Startup DeepSeek Exposed Sensitive Data, Wiz Reports",https://www.econotimes.com/Chinese-AI-Startup-DeepSeek-Exposed-Sensitive-Data-Wiz-Reports-1700562,"By Monday, DeepSeek had surpassed OpenAI’s ChatGPT in downloads from Apple’s (NASDAQ:AAPL) App Store, triggering a selloff in global tech stocks. The incident highlights the security risks... ",2025-01,2025-01-30
105,"[GAM]AI 시대 스마트폰이 사라진다 ⑦ 애플 비전 프로 실패, 왜",https://www.newspim.com/news/view/20250221000542,빅테크가 앞다퉈 '포스트 스마트폰' 시대를 주도하기 위한 경쟁에 뛰어든 상황에 가장 긴장하는 업체는 다름 아닌 애플(AAPL)이다. 2007년 처음 아이폰을 출시하면서 말 그대로 '신화'의 주인공이 된 애플은 스마트폰... ,2025-02,2025-02-21
106,"[GAM]AI 시대 스마트폰이 사라진다 ⑧ 밀리는 애플, 역전 카드는",https://www.newspim.com/news/view/20250221000543,비전 프로의 판매가 기대치에 미달하면서 사실상 실패라는 평가에 힘이 실리는 가운데 증강현실(AR) 글래스 개발을 접었다는 소식이 나오면서 아이폰 신화를 세운 애플(AAPL)이 '포스트 스마트폰' 시대를 주도하기는... ,2025-02,2025-02-21
107,"&quot;美 주식, 업종부터 살펴라&quot;···올해 투자 키워드는 금융·에너지·AI",https://www.womaneconomy.co.kr/news/articleView.html?idxno=231438,△테슬라(TSLA) △애플(AAPL) △구글(GOOGL) △마이크로소프트(MSFT) 등 AI 활용도가 높은 기업들이 시장에서 주목받을 것으로 예상된다. 올해 채권 투자가 다시 주목받고 있다. 변동성이 큰 시장 환경에서 채권은 안정적인... ,2025-02,2025-02-21
108,"[美 주간탑] 엔비디아, 거래대금 37.8조원 1위.. 거래대금 상위 20선",https://www.itooza.com/common/iview.php?no=2025022409223790382,"☞ 스탁 투나잇 바로가기 ※ 평균 거래대금 상위 기업(20개) 엔비디아(NVDA), 테슬라(TSLA), 팔란티어 테크(PLTR), 메타 플랫폼(META), 슈퍼 마이크로 컴퓨터(SMCI), 애플(AAPL), 마이크로소프트(MSFT), 알리바바... ",2025-02,2025-02-24
109,[김현철의 美증시] 엔비디아 질주 속 관세 폭탄 변수,http://www.00news.co.kr/news/articleView.html?idxno=92517,"보잉(BA), 암젠(AMGN), 애플(AAPL) 등의 하락세가 지수 하락을 주도했다. S&amp;P 500 지수는 0.02% 소폭 상승하며 5,000선 부근에서 마감했다. Axon Enterprise Inc (AXON), Intuit Inc (INTU), Super Micro Computer Inc (SMCI) 등이 상승세를... ",2025-02,2025-02-27
110,"워런 버핏, 사상 최대 현금 보유에도 '주식 투자 원칙' 고수",https://www.tokenpost.kr/article-223357,"버크셔는 애플(AAPL), 뱅크오브아메리카(BAC), 코카콜라(KO), 셰브런(CVX), 아메리칸 익스프레스(AXP) 등 주요 기업 지분을 상당량 보유하고 있다. 버핏은 &quot;버크셔는 항상 미국 기업 위주로 투자하겠지만, 이들 기업이... ",2025-02,2025-02-23
111,엔비디아 실적 발표 임박… AI 열풍 지속될까?,https://www.tokenpost.kr/article-224064,"최근 S&amp;P 500 지수가 상승세를 유지하고 있는 가운데, 엔비디아 주가의 움직임이 시장 전반에 미치는 영향력은 애플(AAPL) 다음으로 크다. AI 관련 주식들의 최근 하락세도 엔비디아 실적 발표의 중요성을 더하고 있다.... ",2025-02,2025-02-26
112,크레이머 &quot;데이터센터 과도한 투자 우려로 빅테크주 출렁&quot;,https://news.einfomax.co.kr/news/articleView.html?idxno=4344727,이에 대형 기술주 그룹 '매그니피센트7'(M7) 가운데 애플(NAS:AAPL) 주식을 제외하고는 손실을 기록하고 있다고 지적했다. 아이폰 제조업체는 다른 경쟁사처럼 자체 AI 플랫폼 구축에 많은 돈을 투입하지 않고 있기... ,2025-02,2025-02-26
113,"크레이머 &quot;관세 불확실성, 시장 움직임에 부담…호재 다 흡수&quot;",https://news.einfomax.co.kr/news/articleView.html?idxno=4344893,주요 기술주 중에는 애플(NAS:AAPL) 주가가 2.70% 하락했다. 크레이머는 애플이 아이폰 제품을 중국에서 대량 생산하는 점을 언급하며 관세 우려가 하락의 주요 원인이라고 분석했다. 그는 &quot;대통령의 다소 자의적인 태도로... ,2025-02,2025-02-27
114,"엔비디아(NVDA) 주가 상승… 월가, 실적 ‘어닝 서프라이즈’ 기대",https://www.tokenpost.kr/article-224277,"현재 엔비디아의 시가총액은 3조 2,000억 달러(약 4,608조 원)로 애플(AAPL)에 이어 두 번째로 크다. 이처럼 높은 시장 가치를 고려할 때 실적 발표 이후 주가 변동이 시장 전체에 미칠 영향도 상당할 것으로 보인다. 이번... ",2025-02,2025-02-27
115,Japanese Firms Brace for U.S. Tariffs with Strategic Shifts,https://www.econotimes.com/Japanese-Firms-Brace-for-US-Tariffs-with-Strategic-Shifts-1703831,"Apple (NASDAQ:AAPL) suppliers like Alps Alpine and Murata Manufacturing are also restructuring supply chains to shield operations from trade friction. Japan, a key U.S. trade partner, is... ",2025-03,2025-03-06
116,"Broadcom Soars on AI Demand, Raises Guidance Amid Nvidia Constraints",https://www.econotimes.com/Broadcom-Soars-on-AI-Demand-Raises-Guidance-Amid-Nvidia-Constraints-1704022,"Meanwhile, worries persist over Broadcom’s reliance on Apple (NASDAQ: AAPL), as the iPhone maker moves toward in-house chip development. The report challenges fears that AI stocks are losing... ",2025-03,2025-03-07
